id,text_raw,text_model,text_lexical,text_eda_no_stopwords,category,subcategory,severity_of_hate,target_of_hate,type_of_hate,type_of_hate_id,split,char_count_raw,char_count_model,token_count,unique_token_count,lexical_diversity,average_token_length,max_token_length,short_token_count,long_token_count,bangla_stopword_count,bangla_stopword_ratio,bangla_char_count,latin_char_count,digit_count,whitespace_count,punctuation_count,emoji_count,bangla_char_ratio,latin_char_ratio,digit_ratio,punctuation_ratio,code_mixed_flag,url_count,email_count,mention_count,hashtag_count,exclamation_count,question_count,bangla_danda_count,newline_count,repeated_punctuation_count,repeated_character_count,placeholder_count,all_caps_latin_token_count,log_char_count,log_token_count,category_train_frequency,subcategory_train_frequency
378950,মুসলিম বিশ্বের জন্য এখনই মোক্ষম সুযোগ ইসরাইলকে ধ্বংস করার তারা ফিলিস্তিনের জনগণ নয় তারা যাযাবর তারা ফিলিস্তিন থেকে চলে গেলে ফিলিস্তিন বাসিরা শান্তিতে বসবাস করতে পারবেতাই ইসরাইল কে কোন মতেই ছেড়ে দেওয়া ঠিক হবে না,মুসলিম বিশ্বের জন্য এখনই মোক্ষম সুযোগ ইসরাইলকে ধ্বংস করার তারা ফিলিস্তিনের জনগণ নয় তারা যাযাবর তারা ফিলিস্তিন থেকে চলে গেলে ফিলিস্তিন বাসিরা শান্তিতে বসবাস করতে পারবেতাই ইসরাইল কে কোন মতেই ছেড়ে দেওয়া ঠিক হবে না,মুসলিম বিশ্বের জন্য এখনই মোক্ষম সুযোগ ইসরাইলকে ধ্বংস করার তারা ফিলিস্তিনের জনগণ নয় তারা যাযাবর তারা ফিলিস্তিন থেকে চলে গেলে ফিলিস্তিন বাসিরা শান্তিতে বসবাস করতে পারবেতাই ইসরাইল কে কোন মতেই ছেড়ে দেওয়া ঠিক হবে না,মুসলিম বিশ্বের এখনই মোক্ষম সুযোগ ইসরাইলকে ধ্বংস করার ফিলিস্তিনের জনগণ নয় যাযাবর ফিলিস্তিন চলে গেলে ফিলিস্তিন বাসিরা শান্তিতে বসবাস পারবেতাই ইসরাইল মতেই ছেড়ে দেওয়া ঠিক,International,আন্তর্জাতিক সময়,Little to None,Community,Political Hate,4,train,210.0,213.0,35.0,32.0,0.9142857142857143,5.114285714285714,11.0,2.0,6.0,10.0,0.2857142857142857,176.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.351858133476067,3.58351893845611,0.21948869475847893,0.1224306269270298
892113,এবার স্বপ্ন ভুলে গেছি আর কোন স্বপ্ন নাই আফগানিস্তান আর পাকিস্তান কে সাপোর্ট করবো এখন থেকে আর বাংলাদেশ ক্রিকেটের জানাজার দেখার অপেক্ষায় আছি,এবার স্বপ্ন ভুলে গেছি আর কোন স্বপ্ন নাই আফগানিস্তান আর পাকিস্তান কে সাপোর্ট করবো এখন থেকে আর বাংলাদেশ ক্রিকেটের জানাজার দেখার অপেক্ষায় আছি,এবার স্বপ্ন ভুলে গেছি আর কোন স্বপ্ন নাই আফগানিস্তান আর পাকিস্তান কে সাপোর্ট করবো এখন থেকে আর বাংলাদেশ ক্রিকেটের জানাজার দেখার অপেক্ষায় আছি,এবার স্বপ্ন ভুলে গেছি স্বপ্ন নাই আফগানিস্তান পাকিস্তান সাপোর্ট করবো এখন বাংলাদেশ ক্রিকেটের জানাজার দেখার অপেক্ষায় আছি,Sports,Somoy Sports(Cricket),Mild,Society,Abusive,1,train,139.0,139.0,23.0,20.0,0.8695652173913043,5.086956521739131,11.0,4.0,5.0,6.0,0.2608695652173913,117.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941642422609304,3.1780538303479458,0.09256166495375129,0.051772867420349436
264210,চোরের মায়ের বড় গলা ভোট চোর,চোরের মায়ের বড় গলা ভোট চোর,চোরের মায়ের বড় গলা ভোট চোর,চোরের মায়ের বড় গলা ভোট চোর,Politics,জাতীয় সংসদ,Mild,Individual,Abusive,1,train,26.0,28.0,6.0,6.0,1.0,3.8333333333333335,6.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,1.9459101490553132,0.23908016443987667,0.06333504624871532
229318,টোকাই শালার পুত তোর বিল শেষ আওয়ামী লীগের দালালি করে কি লাভ হইলো তোর তোর আম ও গেছে চালাও গেছে এইবার মাইর একটু বেশি খাইবে তাতে কোনো সন্দেহ নেই,টোকাই শালার পুত তোর বিল শেষ আওয়ামী লীগের দালালি করে কি লাভ হইলো তোর তোর আম ও গেছে চালাও গেছে এইবার মাইর একটু বেশি খাইবে তাতে কোনো সন্দেহ নেই,টোকাই শালার পুত তোর বিল শেষ আওয়ামী লীগের দালালি করে কি লাভ হইলো তোর তোর আম ও গেছে চালাও গেছে এইবার মাইর একটু বেশি খাইবে তাতে কোনো সন্দেহ নেই,টোকাই শালার পুত তোর বিল শেষ আওয়ামী লীগের দালালি লাভ হইলো তোর তোর আম গেছে চালাও গেছে এইবার মাইর একটু বেশি খাইবে তাতে সন্দেহ,Politics,রাজনীতি (Politics),Severe,Individual,Profane,5,train,140.0,141.0,29.0,26.0,0.896551724137931,3.896551724137931,7.0,3.0,0.0,5.0,0.1724137931034483,112.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.948759890378168,3.4011973816621555,0.23908016443987667,0.11292394655704008
872708,টটেনহাম পাগলা হইছে তো ছাড়বে৷ এসব সোর্স পান কই,টটেনহাম পাগলা হইছে তো ছাড়বে৷ এসব সোর্স পান কই,টটেনহাম পাগলা হইছে তো ছাড়বে৷ এসব সোর্স পান কই,টটেনহাম পাগলা হইছে ছাড়বে৷ এসব সোর্স পান কই,Sports,Somoy Sporta(Football),Little to None,Unknown,Abusive,1,train,45.0,46.0,9.0,9.0,1.0,4.222222222222222,7.0,2.0,0.0,1.0,0.1111111111111111,37.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828641396489095,2.302585092994046,0.09256166495375129,0.018627954779033916
199985,রাষ্ট্রের তিন তিনবার এর প্রধানমন্ত্রী এবং একজন এবং একজন রণাঙ্গযোদ্ধার সহধর্মিনী একজন রাষ্ট্রপতির সহ ধর্মেনই তাকে আজকে অবৈধ মিথ্যা এবং বানর মামলায় তাকে সুচিকিৎসার জন্য বাহিরে নিয়ে নিতে দেওয়া হচ্ছে না এর মাশুল অবশ্যই আওয়ামী লীগের দিতে হবে,রাষ্ট্রের তিন তিনবার এর প্রধানমন্ত্রী এবং একজন এবং একজন রণাঙ্গযোদ্ধার সহধর্মিনী একজন রাষ্ট্রপতির সহ ধর্মেনই তাকে আজকে অবৈধ মিথ্যা এবং বানর মামলায় তাকে সুচিকিৎসার জন্য বাহিরে নিয়ে নিতে দেওয়া হচ্ছে না এর মাশুল অবশ্যই আওয়ামী লীগের দিতে হবে,রাষ্ট্রের তিন তিনবার এর প্রধানমন্ত্রী এবং একজন এবং একজন রণাঙ্গযোদ্ধার সহধর্মিনী একজন রাষ্ট্রপতির সহ ধর্মেনই তাকে আজকে অবৈধ মিথ্যা এবং বানর মামলায় তাকে সুচিকিৎসার জন্য বাহিরে নিয়ে নিতে দেওয়া হচ্ছে না এর মাশুল অবশ্যই আওয়ামী লীগের দিতে হবে,রাষ্ট্রের তিন তিনবার প্রধানমন্ত্রী একজন একজন রণাঙ্গযোদ্ধার সহধর্মিনী একজন রাষ্ট্রপতির সহ ধর্মেনই তাকে আজকে অবৈধ মিথ্যা বানর মামলায় তাকে সুচিকিৎসার বাহিরে নিয়ে নিতে দেওয়া হচ্ছে মাশুল অবশ্যই আওয়ামী লীগের দিতে,Politics,রাজনীতি (Politics),Mild,Organization,Political Hate,4,train,240.0,240.0,38.0,32.0,0.8421052631578947,5.342105263157895,13.0,4.0,6.0,8.0,0.21052631578947367,203.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.484796933490655,3.6635616461296463,0.23908016443987667,0.11292394655704008
109365,মাশরাফি র তো সম্পদের পরিমান খুবই কম বাকি ডাকাত দের তুলনায়,মাশরাফি র তো সম্পদের পরিমান খুবই কম বাকি ডাকাত দের তুলনায়,মাশরাফি র তো সম্পদের পরিমান খুবই কম বাকি ডাকাত দের তুলনায়,মাশরাফি সম্পদের পরিমান খুবই কম বাকি ডাকাত দের তুলনায়,Politics,জাতীয় সংসদ নির্বাচন ২০২৪,Mild,Individual,Abusive,1,train,57.0,58.0,11.0,11.0,1.0,4.363636363636363,7.0,3.0,0.0,1.0,0.09090909090909091,47.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.060443010546419,2.4849066497880004,0.23908016443987667,0.05023124357656732
927674,যেরা খেলতে পারে না তারা এভাবে আউট করে,যেরা খেলতে পারে না তারা এভাবে আউট করে,যেরা খেলতে পারে না তারা এভাবে আউট করে,যেরা খেলতে পারে এভাবে আউট,Sports,Somoy Sports(Cricket),Little to None,Community,Abusive,1,train,37.0,37.0,8.0,8.0,1.0,3.75,5.0,1.0,0.0,3.0,0.375,30.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,2.1972245773362196,0.09256166495375129,0.051772867420349436
107561,চিটার তোদের কথা কে শোনে,চিটার তোদের কথা কে শোনে,চিটার তোদের কথা কে শোনে,চিটার তোদের কথা শোনে,Politics,জাতীয় সংসদ নির্বাচন ২০২৪,Mild,Community,Abusive,1,train,23.0,23.0,5.0,5.0,1.0,3.8,5.0,1.0,0.0,1.0,0.2,19.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,1.791759469228055,0.23908016443987667,0.05023124357656732
796303,ভাই আপনাদের কি মাথায় মগোঝ আছে নাকি তাই বলেন তো আমাকে,ভাই আপনাদের কি মাথায় মগোঝ আছে নাকি তাই বলেন তো আমাকে,ভাই আপনাদের কি মাথায় মগোঝ আছে নাকি তাই বলেন তো আমাকে,ভাই আপনাদের মাথায় মগোঝ নাকি তাই বলেন আমাকে,International,Somoy International News,Little to None,Unknown,Abusive,1,train,53.0,53.0,11.0,11.0,1.0,3.909090909090909,7.0,2.0,0.0,3.0,0.2727272727272727,43.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9889840465642745,2.4849066497880004,0.21948869475847893,0.08716598150051387
692687,ডিবির লোক হয়ে এমন কাজ ছি ছি,ডিবির লোক হয়ে এমন কাজ ছি ছি,ডিবির লোক হয়ে এমন কাজ ছি ছি,ডিবির লোক এমন কাজ ছি ছি,National,বাংলার সময় (Banglar Somoy),Mild,Individual,Abusive,1,train,27.0,28.0,7.0,6.0,0.8571428571428571,3.142857142857143,5.0,2.0,0.0,1.0,0.14285714285714285,21.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,2.0794415416798357,0.32252055498458376,0.050745118191161356
270699,আওয়ামীলিগ কর্মী এখন নামধারী সাংবাদিক হয়ে মিছিল মিটিং এ আগুন দিচ্ছে মিথ্যা সংবাদ প্রচার করে মানুষকে বিভ্রান্ত করার বড় প্রচেষ্টা চালাচ্ছে,আওয়ামীলিগ কর্মী এখন নামধারী সাংবাদিক হয়ে মিছিল মিটিং এ আগুন দিচ্ছে মিথ্যা সংবাদ প্রচার করে মানুষকে বিভ্রান্ত করার বড় প্রচেষ্টা চালাচ্ছে,আওয়ামীলিগ কর্মী এখন নামধারী সাংবাদিক হয়ে মিছিল মিটিং এ আগুন দিচ্ছে মিথ্যা সংবাদ প্রচার করে মানুষকে বিভ্রান্ত করার বড় প্রচেষ্টা চালাচ্ছে,আওয়ামীলিগ কর্মী এখন নামধারী সাংবাদিক মিছিল মিটিং আগুন দিচ্ছে মিথ্যা সংবাদ প্রচার মানুষকে বিভ্রান্ত করার বড় প্রচেষ্টা চালাচ্ছে,Politics,জাতীয় সংসদ,Severe,Organization,Political Hate,4,train,135.0,138.0,21.0,21.0,1.0,5.619047619047619,10.0,1.0,5.0,3.0,0.14285714285714285,115.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.912654885736052,3.091042453358316,0.23908016443987667,0.06333504624871532
842103,সকল কে হেফাজত করুন হে আল্লাহ বাংলাদেশ থেকে পহেলা বৈশাখ বন্ধ করা হোক রমজান মাস আল্লাহই জানে কত মানুষ রোজা ভাঙছে,সকল কে হেফাজত করুন হে আল্লাহ বাংলাদেশ থেকে পহেলা বৈশাখ বন্ধ করা হোক রমজান মাস আল্লাহই জানে কত মানুষ রোজা ভাঙছে,সকল কে হেফাজত করুন হে আল্লাহ বাংলাদেশ থেকে পহেলা বৈশাখ বন্ধ করা হোক রমজান মাস আল্লাহই জানে কত মানুষ রোজা ভাঙছে,সকল হেফাজত করুন আল্লাহ বাংলাদেশ পহেলা বৈশাখ বন্ধ হোক রমজান মাস আল্লাহই জানে কত মানুষ রোজা ভাঙছে,Miscellaneous,Youtube Shorts,Mild,Society,Religious Hate,3,train,110.0,110.0,21.0,21.0,1.0,4.285714285714286,8.0,3.0,1.0,4.0,0.19047619047619047,90.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.709530201312334,3.091042453358316,0.07836587872559096,0.028841212744090444
597479,আসলে সুস্থ নির্বাচন হইলে আমলীগের কি ভরাডোবি অবস্থা অবস্থা সেটা দেখা গেছে,আসলে সুস্থ নির্বাচন হইলে আমলীগের কি ভরাডোবি অবস্থা অবস্থা সেটা দেখা গেছে,আসলে সুস্থ নির্বাচন হইলে আমলীগের কি ভরাডোবি অবস্থা অবস্থা সেটা দেখা গেছে,আসলে সুস্থ নির্বাচন হইলে আমলীগের ভরাডোবি অবস্থা অবস্থা সেটা দেখা গেছে,National,জাতীয় সংবাদ,Mild,Organization,Political Hate,4,train,72.0,72.0,12.0,11.0,0.9166666666666666,5.083333333333333,8.0,1.0,1.0,1.0,0.08333333333333333,61.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290459441148391,2.5649493574615367,0.32252055498458376,0.12345837615621788
21508,বিএনপি কৃষকদের দেখে শিখা উচিত আন্দোলন কি,বিএনপি কৃষকদের দেখে শিখা উচিত আন্দোলন কি,বিএনপি কৃষকদের দেখে শিখা উচিত আন্দোলন কি,বিএনপি কৃষকদের দেখে শিখা উচিত আন্দোলন,International,আন্তর্জাতিক সময়,Mild,Organization,Political Hate,4,train,40.0,40.0,7.0,7.0,1.0,4.857142857142857,7.0,1.0,0.0,1.0,0.14285714285714285,34.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.713572066704308,2.0794415416798357,0.21948869475847893,0.1224306269270298
444262,সময় টিভি এ্যাড দেওয়া বন্ধ কর মাদারচোদরা,সময় টিভি এ্যাড দেওয়া বন্ধ কর মাদারচোদরা,সময় টিভি এ্যাড দেওয়া বন্ধ কর মাদারচোদরা,সময় টিভি এ্যাড দেওয়া বন্ধ কর মাদারচোদরা,International,আন্তর্জাতিক সময়,Severe,Organization,Profane,5,train,39.0,41.0,7.0,7.0,1.0,5.0,10.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6888794541139363,2.0794415416798357,0.21948869475847893,0.1224306269270298
338367,মানুষ রূপি রক্ত খেকু রাক্ষস,মানুষ রূপি রক্ত খেকু রাক্ষস,মানুষ রূপি রক্ত খেকু রাক্ষস,মানুষ রূপি রক্ত খেকু রাক্ষস,Miscellaneous,Shorts,Severe,Individual,Abusive,1,train,27.0,27.0,5.0,5.0,1.0,4.6,6.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.791759469228055,0.07836587872559096,0.02684994861253854
606125,কমিশনার সাহেব জনগসের টাকায় বেতন নেন জনগনের গায়ে বুলেট মারেন,কমিশনার সাহেব জনগসের টাকায় বেতন নেন জনগনের গায়ে বুলেট মারেন,কমিশনার সাহেব জনগসের টাকায় বেতন নেন জনগনের গায়ে বুলেট মারেন,কমিশনার সাহেব জনগসের টাকায় বেতন নেন জনগনের গায়ে বুলেট মারেন,National,জাতীয় সংবাদ,Mild,Community,Abusive,1,train,59.0,61.0,10.0,10.0,1.0,5.2,7.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,2.3978952727983707,0.32252055498458376,0.12345837615621788
188037,মজিবের মারে চুদি তুর মতন আনিসুল হকের গুষ্টি চুদি,মজিবের মারে চুদি তুর মতন আনিসুল হকের গুষ্টি চুদি,মজিবের মারে চুদি তুর মতন আনিসুল হকের গুষ্টি চুদি,মজিবের মারে চুদি তুর মতন আনিসুল হকের গুষ্টি চুদি,Politics,রাজনীতি (Politics),Severe,Individual,Profane,5,train,48.0,48.0,9.0,8.0,0.8888888888888888,4.444444444444445,6.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8918202981106265,2.302585092994046,0.23908016443987667,0.11292394655704008
483208,বাঙ্গালী পয়দা থেকে সৌখীন মরে যাবে জানলেও সখ এর শেষ হবে না,বাঙ্গালী পয়দা থেকে সৌখীন মরে যাবে জানলেও সখ এর শেষ হবে না,বাঙ্গালী পয়দা থেকে সৌখীন মরে যাবে জানলেও সখ এর শেষ হবে না,বাঙ্গালী পয়দা সৌখীন মরে যাবে জানলেও সখ শেষ,National,বাংলার সময়,Severe,Community,Abusive,1,train,57.0,58.0,12.0,12.0,1.0,3.9166666666666665,8.0,3.0,1.0,4.0,0.3333333333333333,46.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.060443010546419,2.5649493574615367,0.32252055498458376,0.10495889003083247
677987,এই ভোটবিহিন সরকারকে ক্ষমতা ছাড়া করতে রাজ পথে নামায়ার জন্য কে কে প্রস্তুত আছেন,এই ভোটবিহিন সরকারকে ক্ষমতা ছাড়া করতে রাজ পথে নামায়ার জন্য কে কে প্রস্তুত আছেন,এই ভোটবিহিন সরকারকে ক্ষমতা ছাড়া করতে রাজ পথে নামায়ার জন্য কে কে প্রস্তুত আছেন,ভোটবিহিন সরকারকে ক্ষমতা ছাড়া রাজ পথে নামায়ার প্রস্তুত আছেন,National,বাংলার সময় (Banglar Somoy),Mild,Society,Political Hate,4,train,77.0,79.0,14.0,13.0,0.9285714285714286,4.714285714285714,8.0,3.0,3.0,5.0,0.35714285714285715,64.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356708826689592,2.70805020110221,0.32252055498458376,0.050745118191161356
37483,তৃতীয় লিঙ্গসো কল্ড হিজড়াজন্মগত আার ট্রান্স জেন্ডার সার্জারী করে লিঙ্গ পরিবর্তন জন্মগত নয় এটা সরাসরি সৃষ্টি কর্তার বিরোদ্ধে যোদ্ধ ঘোষনা করা এক জন ছেলের সব গুনাগুন থাকা সত্বেও সে নিজেকে মনে মনে মেয়ে মনে করে এটা ভন্ডামি ছাড়া আর কিছু না এটা কি খবর তৈরি করলেন হিজরা আর ট্রান্স জেন্ডার এক করে ফেলছেন এটা কোন খবর হল,তৃতীয় লিঙ্গসো কল্ড হিজড়াজন্মগত আার ট্রান্স জেন্ডার সার্জারী করে লিঙ্গ পরিবর্তন জন্মগত নয় এটা সরাসরি সৃষ্টি কর্তার বিরোদ্ধে যোদ্ধ ঘোষনা করা এক জন ছেলের সব গুনাগুন থাকা সত্বেও সে নিজেকে মনে মনে মেয়ে মনে করে এটা ভন্ডামি ছাড়া আর কিছু না এটা কি খবর তৈরি করলেন হিজরা আর ট্রান্স জেন্ডার এক করে ফেলছেন এটা কোন খবর হল,তৃতীয় লিঙ্গসো কল্ড হিজড়াজন্মগত আার ট্রান্স জেন্ডার সার্জারী করে লিঙ্গ পরিবর্তন জন্মগত নয় এটা সরাসরি সৃষ্টি কর্তার বিরোদ্ধে যোদ্ধ ঘোষনা করা এক জন ছেলের সব গুনাগুন থাকা সত্বেও সে নিজেকে মনে মনে মেয়ে মনে করে এটা ভন্ডামি ছাড়া আর কিছু না এটা কি খবর তৈরি করলেন হিজরা আর ট্রান্স জেন্ডার এক করে ফেলছেন এটা কোন খবর হল,তৃতীয় লিঙ্গসো কল্ড হিজড়াজন্মগত আার ট্রান্স জেন্ডার সার্জারী লিঙ্গ পরিবর্তন জন্মগত নয় সরাসরি সৃষ্টি কর্তার বিরোদ্ধে যোদ্ধ ঘোষনা জন ছেলের গুনাগুন থাকা সত্বেও নিজেকে মনে মনে মেয়ে মনে ভন্ডামি ছাড়া খবর তৈরি করলেন হিজরা ট্রান্স জেন্ডার ফেলছেন খবর হল,National,ঢাকা নিউজ,Little to None,Individual,Sexism,2,train,308.0,313.0,57.0,45.0,0.7894736842105263,4.508771929824562,12.0,10.0,4.0,18.0,0.3157894736842105,252.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733341276897746,4.060443010546419,0.32252055498458376,0.0158016443987667
265129,ভোট চুন্নির কথা কেউ শুনবে না,ভোট চুন্নির কথা কেউ শুনবে না,ভোট চুন্নির কথা কেউ শুনবে না,ভোট চুন্নির কথা কেউ শুনবে,Politics,জাতীয় সংসদ,Mild,Unknown,Political Hate,4,train,28.0,28.0,6.0,6.0,1.0,3.8333333333333335,7.0,1.0,0.0,1.0,0.16666666666666666,23.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,1.9459101490553132,0.23908016443987667,0.06333504624871532
115733,সময় টিভি বয়কত করুন সবাই এই চেনেল অবৈধ আওয়ামিলীগ দালাল,সময় টিভি বয়কত করুন সবাই এই চেনেল অবৈধ আওয়ামিলীগ দালাল,সময় টিভি বয়কত করুন সবাই এই চেনেল অবৈধ আওয়ামিলীগ দালাল,সময় টিভি বয়কত করুন সবাই চেনেল অবৈধ আওয়ামিলীগ দালাল,Politics,জাতীয় সংসদ নির্বাচন ২০২৪,Mild,Organization,Political Hate,4,train,53.0,56.0,10.0,10.0,1.0,4.7,10.0,1.0,1.0,1.0,0.1,44.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9889840465642745,2.3978952727983707,0.23908016443987667,0.05023124357656732
705361,৩০০ টাকা নয় ৬০০ টাকা করা উচিত,NUMBERTOKEN টাকা নয় NUMBERTOKEN টাকা করা উচিত,numbertoken টাকা নয় numbertoken টাকা করা উচিত,numbertoken টাকা নয় numbertoken টাকা উচিত,National,বাংলার সময় (Banglar Somoy),Mild,Unknown,Abusive,1,train,29.0,46.0,7.0,5.0,0.7142857142857143,5.714285714285714,11.0,0.0,2.0,1.0,0.14285714285714285,23.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.4011973816621555,2.0794415416798357,0.32252055498458376,0.050745118191161356
486130,আমরা নাটক ভলো পারি,আমরা নাটক ভলো পারি,আমরা নাটক ভলো পারি,নাটক ভলো পারি,National,বাংলার সময়,Little to None,Unknown,Abusive,1,train,18.0,18.0,4.0,4.0,1.0,3.75,4.0,0.0,0.0,1.0,0.25,15.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,1.6094379124341003,0.32252055498458376,0.10495889003083247
214423,দেশ ধংস হয়ে যাচ্ছে লীগের কুত্তাদের জন্য আর উনি আসছে বাল ফালাইতে,দেশ ধংস হয়ে যাচ্ছে লীগের কুত্তাদের জন্য আর উনি আসছে বাল ফালাইতে,দেশ ধংস হয়ে যাচ্ছে লীগের কুত্তাদের জন্য আর উনি আসছে বাল ফালাইতে,দেশ ধংস যাচ্ছে লীগের কুত্তাদের উনি আসছে বাল ফালাইতে,Politics,রাজনীতি (Politics),Severe,Individual,Profane,5,train,63.0,64.0,12.0,12.0,1.0,4.416666666666667,9.0,1.0,1.0,3.0,0.25,52.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,2.5649493574615367,0.23908016443987667,0.11292394655704008
326717,হায়রে কপাল কোন দেশে আছিরাস্তাঘাটে পড়ে আছে পথশিশুকুকুর কলে নিয়ে কেক কাটছে আমাদের নায়িকা আপু,হায়রে কপাল কোন দেশে আছিরাস্তাঘাটে পড়ে আছে পথশিশুকুকুর কলে নিয়ে কেক কাটছে আমাদের নায়িকা আপু,হায়রে কপাল কোন দেশে আছিরাস্তাঘাটে পড়ে আছে পথশিশুকুকুর কলে নিয়ে কেক কাটছে আমাদের নায়িকা আপু,হায়রে কপাল দেশে আছিরাস্তাঘাটে পড়ে পথশিশুকুকুর কলে নিয়ে কেক কাটছে নায়িকা আপু,Miscellaneous,Shorts,Mild,Society,Abusive,1,train,94.0,94.0,15.0,15.0,1.0,5.333333333333333,13.0,0.0,2.0,3.0,0.2,80.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553876891600541,2.772588722239781,0.07836587872559096,0.02684994861253854
